title,address,type,educational,workExperience,workTag,salary,salaryMonth,companyTags,hrWork,hrName,pratice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
Python,深圳,Python,大专,1-3年,"[""Python"", ""Django"", ""Scrapy"", ""Selenium"", ""MySQL"", ""Redis"", """", """", """", """"]","[12000, 13000]",0薪,"[""\u8282\u5047\u65e5\u52a0\u73ed\u8d39\uff0c\u4fdd\u5e95\u5de5\u8d44\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u5168\u52e4\u5956\uff0c\u5e95\u85aa\u52a0\u63d0\u6210\uff0c\u5e74\u7ec8\u5956\uff0c\u5de5\u9f84\u5956""]",招聘者,李先生招聘者,0,深圳九运真火科技,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20231019/7bf6f160950405e917eac737a2a9226938f45fb4d18c7d529bb1cb80ecc57f3032b30e5453f09a76.png.webp?x-oss-process=image/resize,w_100,limit_0",电子商务,未融资,"[100, 499]",https://www.zhipin.com/job_detail/e50f7b87f8bd02131HZ429W6FlJY.html?lid=91GDL0fDLEA.search.134&securityId=z7acbtGaBCNX7-G1wKKVJXnTSomtKj3mM2iYIQIRZRmsep1TxOFLJMWF9ILpZIRkEXUEl0h341ge8Ucy4UVY3iF47tvP4SHW41BjW8VlcusGOVtZBb-RsAS-3Xe2k3Kc1ohw7KVcq-59tA~~&sessionId=,https://www.zhipin.com/gongsi/1b2ac1126f95ecaf1HRz2tW8EFI~.html,南山区
Python 老师,长沙,Python,学历不限,经验不限,"[""Python"", ""C/C++"", ""\u8ba1\u7b97\u673a\u76f8\u5173\u4e13\u4e1a""]","[2000, 3000]",0薪,无,招聘者,王幸招聘者,0,湖南百变教育科技,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",培训机构,未融资,"[0, 20]",https://www.zhipin.com/job_detail/10b587cb738e6a0e1Xx-3d6-GVdQ.html?lid=91GDL0fDLEA.search.135&securityId=DhUYUN1xDR5Dq-Q12Txt0cJu2QnsRNBg9BR5FDTGKi0eqh-zp3nIyUdFTjL9Sknq1sAtQSxOGP9y8aUkm4eFZbYamlAQSBC5f7zaYvjmldJAJqSYcMo-pfIAIP9VmowPVwcY4u0xKbvJxQ~~&sessionId=,https://www.zhipin.com/gongsi/cb9c7570961076e81XZy3dW0Flc~.html,开福区
Python老师,威海,Python,大专,1-3年,"[""Linux"", ""Java"", ""\u7b97\u6cd5\u57fa\u7840"", ""\u56fe\u5f62\u56fe\u50cf\u5904\u7406""]","[5000, 10000]",0薪,无,招聘者,夏锐招聘者,0,万孚教育,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",培训机构,未融资,"[0, 20]",https://www.zhipin.com/job_detail/1c4b69520a830f061Xd63dq7GFNU.html?lid=91GDL0fDLEA.search.136&securityId=KliWhQuLNt9kb-f1vz5I7NvsCjHZVd37-cToTKCQXisduLQWDPhRfXXpxVdMfJG3Y2Hz12c4pQdA37xxORWT3vDhJ-hmMGsEsCjl_hRj4qW6iFgleb-Uqh5Wg6LJMJC9AvPH3mAxDeGJ&sessionId=,https://www.zhipin.com/gongsi/132fd9a3809a2cfa1XV429y7Elc~.html,环翠区
Python编程老师,济南,Python,大专,经验不限,"[""Java"", ""Python"", ""Scratch"", ""\u56fe\u5f62\u56fe\u50cf\u5904\u7406"", ""\u7b97\u6cd5\u57fa\u7840""]","[5000, 9000]",0薪,"[""\u5168\u52e4\u5956\uff0c\u4e94\u9669\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u8282\u65e5\u798f\u5229\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5e74\u7ec8\u5956\uff0c\u514d\u8d39\u5de5\u88c5\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u80a1\u7968\u671f\u6743\uff0c\u4f01\u4e1a\u5e74\u91d1\uff0c\u4fdd\u5e95\u5de5\u8d44\uff0c\u5e95\u85aa\u52a0\u63d0\u6210\uff0c\u751f\u65e5\u798f\u5229\uff0c\u610f\u5916\u9669\uff0c\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u5de5\u9f84\u5956""]",人力总监,韩可新人力总监,0,瓦特机器人俱乐部,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180512/2a69293b045450fdc8323c7d46398528ce69f60a77a53c459c1ead6d593974bc.jpg?x-oss-process=image/resize,w_100,limit_0",在线教育,未融资,"[20, 99]",https://www.zhipin.com/job_detail/0c080549bbe8c9f91XR739u5EFBY.html?lid=91GDL0fDLEA.search.137&securityId=aDWG6kZsRv3R1-l1FYdONvoMXbXxsy1czM9aTIEu2YiGD6uSZ45G8Nq72EhwIDnLC0tNL3z5rlbVz_f51ju8sUHntHy0zVo5D3bTRsGiMacii9trt0ZwD8uVDf77PobDJ-2tB4vKH8Q~&sessionId=,https://www.zhipin.com/gongsi/51274b9a935e29ed1nd72N25Eg~~.html,历城区
python开发,佛山,Python,大专,1-3年,"[""\u540e\u7aef"", ""\u6570\u636e\u5f00\u53d1"", ""Python"", ""\u8ba1\u7b97\u673a\u76f8\u5173\u4e13\u4e1a"", ""\u5168\u6808\u5f00\u53d1\u7ecf\u9a8c"", """"]","[5000, 9000]",0薪,"[""\u5e74\u7ec8\u5956\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u6709\u65e0\u7ebf\u7f51\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u5de5\u9f84\u5956\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5e95\u85aa\u52a0\u63d0\u6210\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u4e94\u9669\uff0c\u4fdd\u5e95\u5de5\u8d44\uff0c\u5305\u4f4f\uff0c\u5bbf\u820d\u6709\u7a7a\u8c03""]",经理,成女士经理,0,蔚理私募基金管理,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20221021/7bf6f160950405e90377e2b3f8ab359e6d09734feb0c0f694cb440f68c199fbb932b57a96d9e62ec.jpg?x-oss-process=image/resize,w_100,limit_0",基金,未融资,"[100, 499]",https://www.zhipin.com/job_detail/957019ae524d49561XF82dW9EVpV.html?lid=91GDL0fDLEA.search.138&securityId=bxFb20xjAvO70-21GRhE6JoUqhf-xnw05OwOIqeZY4nAR_4zGjMOKvXefEVQGevihMHY5fbhJvfv7hp6BdgHZhit4qnZA9rEDlWWhb-CEbyuCVbo9cSc1WDXMmG7o8M6fZK5iYoEX9Y0xQ~~&sessionId=,https://www.zhipin.com/gongsi/fbc6af593e5115c61Xd_39u6GVU~.html,禅城区
Python,南宁,Python,大专,1-3年,"[""Python"", ""PyTorch"", ""MySQL"", ""\u722c\u866b\u7ecf\u9a8c"", ""\u8fd0\u7ef4\u5f00\u53d1\u7ecf\u9a8c""]","[6000, 10000]",0薪,"[""\u5e95\u85aa\u52a0\u63d0\u6210\uff0c\u5168\u52e4\u5956\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u751f\u65e5\u798f\u5229\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u5e74\u7ec8\u5956""]",招聘者,郑星星招聘者,0,锦里云,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220722/7bf6f160950405e9ef06847bad0ab0a64b213cfa002a12ea4d4251a9561e8a717694f2b6deea4e57.jpg?x-oss-process=image/resize,w_100,limit_0",电子商务,未融资,"[20, 99]",https://www.zhipin.com/job_detail/2387ef16d39267bb1HV92d6-GFVX.html?lid=91GDL0fDLEA.search.140&securityId=lcH3hmnrXCknu-k18-_NVWOclb4n3QL2l9r-nK5XTcnktCHoXlQV64MPdy09BaFyOd2SRJjEqh5q0xBSX0YtdrtEX79YlxjNudxrqHAAEtjT22naP9P8u7wUf9md5dtioCnPSb6xE8jgDg~~&sessionId=,https://www.zhipin.com/gongsi/fc0a0328d8b1a3e61XZ63dW6EFM~.html,青秀区
Python游戏开发,青岛,Python,学历不限,1-3年,"[""Python"", ""U3D"", ""SDK"", ""\u7a0b\u5e8f\u5f00\u53d1""]","[4000, 7000]",0薪,"[""\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u52a0\u73ed\u8865\u52a9""]",行政经理,王志刚行政经理,0,凯墨网络,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",游戏,未融资,"[0, 20]",https://www.zhipin.com/job_detail/f8fd4e3c1cf635d31nJy3Nm6E1RS.html?lid=91GDL0fDLEA.search.141&securityId=0W-9_ohwxx_uc-y1xOVF4AojiAWHNJQcyjn2PjoP3p2s81InlhkX_Kq2r0QDMTVcIMyuY0zj068FECJjyLmPA-uG1HQGrCs0agwymGnmMJnXpeN_Kv3KMjIkpJAOxW7qCi_hQym4CqGn&sessionId=,https://www.zhipin.com/gongsi/165595e1e607b17e33Jz3d68Fw~~.html,黄岛区
Python,济南,Python,大专,1-3年,"[""Java"", ""\u7f51\u7edc\u7f16\u7a0b"", ""Windows"", ""\u8f6f\u4ef6\u5de5\u7a0b\u5e08""]","[5000, 8000]",0薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u751f\u65e5\u798f\u5229\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5bbf\u820d\u6709\u7a7a\u8c03\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u5e74\u7ec8\u5956\uff0c\u4e94\u9669\u4e00\u91d1""]",人事主管经理,孙西岭人事主管经理,0,新跨越教育,"https://img.bosszhipin.com/beijin/mcs/banner/20180310/0f2ef5140160425fd989d87ead17cc9d33d208e8d6fc287973c46e5cb5346f06.png?x-oss-process=image/resize,w_100,limit_0",培训机构,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/ac829c0b76f504851XV_2tm8FlFR.html?lid=91GDL0fDLEA.search.142&securityId=W60Qsh5y9E56a-H1PgDRSKQXqsmC2HDb0gxymlRkRH_eIGQ6LkM66fOwIGHKd0cZjkc8vIqUKCICkBtF4NrpoPT9Lfg24bd1e7ye5hqumb5VDH3ycWV_1zsq390gI0S--0h5YNRunQCF&sessionId=,https://www.zhipin.com/gongsi/3a8bb3ac7b45c3bd1XR42Nq7GFc~.html,历下区
python开发,青岛,Python,学历不限,1-3年,"[""\u540e\u7aef"", ""\u722c\u866b"", ""\u6570\u636e\u5f00\u53d1"", ""Python"", ""PHP"", ""MySQL"", """", """", """", """"]","[7000, 10000]",0薪,"[""\u5e74\u7ec8\u5956\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5168\u52e4\u5956\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u9910\u8865\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4ea4\u901a\u8865\u52a9""]",人事经理,刘女士人事经理,0,亿嘉联昌,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[20, 99]",https://www.zhipin.com/job_detail/fb7c448044c129e51HV_29W0FFVQ.html?lid=91GDL0fDLEA.search.143&securityId=p5xj8XdVXw5B6-9121hVxFkUuCWyuSmAVGuXAtUOWq_04TlhdXnxbuPMmWYA-DBWEvaBNQZysbN2UOhtNeR0toMHzc9tAQQHKtzZTpqDOykXzqbMnrIdUQh8OX5tndhfvQGe_k54PMjpNw~~&sessionId=,https://www.zhipin.com/gongsi/7103d0045ef34a431nB92tm9FlM~.html,市北区
Python,武汉,Python,大专,1-3年,"[""\u540e\u7aef"", ""Python"", ""MySQL"", ""\u8ba1\u7b97\u673a\u76f8\u5173\u4e13\u4e1a"", ""\u670d\u52a1\u7aef\u5f00\u53d1\u7ecf\u9a8c""]","[8000, 13000]",0薪,无,人事部,张和丰人事部,0,湖北康驰科技有限公司,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/22355516f5d37cb91HV629u_GFtW.html?lid=91GDL0fDLEA.search.144&securityId=EXawVq4W00gsF-s1w6WXjMQheAmHGdEy6f8Ras6cIfOLS_Z5QFzwlu2Wij3gbkSFLdec5xlRk13mg9HVVUrIk149-5ByViUtic8D5jIEtx04FlvjvVMs-_22sv7iJvtQEH9TH1qnxFjM&sessionId=,https://www.zhipin.com/gongsi/792931b8aaf2bfde1X160ty9EFs~.html,洪山区
Python（上海）,上海,Python,大专,1-3年,"[""Python"", ""Numpy"", ""MySQL""]","[12000, 14000]",0薪,"[""\u52a0\u73ed\u8865\u52a9\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5e74\u7ec8\u5956\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u9910\u8865""]",招聘主管,候永利招聘主管,0,中软国际,"https://img.bosszhipin.com/beijin/mcs/banner/5ceba8561d592ff6849e8a0525aacbfecfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,已上市,"[0, 10000]",https://www.zhipin.com/job_detail/172bb820853868a51HZ52Ni6FFJZ.html?lid=91GDL0fDLEA.search.145&securityId=9sEoellzpSQmc-c1ah_ghtiw53WqgwIpmFXLxvhUmICuy9De9adu41nvKWtVt54dIQ8QqC2lPpS1PXCkwG_5uaEPjOaEydkfYJcBtY2KlnUUxhNNhLsUofH_ATQqJytCPp98uCs~&sessionId=,https://www.zhipin.com/gongsi/2d208a8834e4a58203d43Q~~.html,浦东新区
Python讲师,宿迁,Python,大专,经验不限,"[""Python"", ""\u5c11\u513f\u7f16\u7a0b"", ""\u8bb2\u5e08"", ""\u8001\u5e08"", ""\u7f16\u7a0b"", ""steam"", ""\u8ba1\u7b97\u673a""]","[6000, 9000]",13薪,无,教学总监,秦怀涛教学总监,0,星编程教育科技,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",培训机构,未融资,"[0, 20]",https://www.zhipin.com/job_detail/ff5297f6a1733bdf1nN42tS6FVRR.html?lid=91GDL0fDLEA.search.146&securityId=9jGkKanFmuNB_-I1-mUYYGNmvr3JJ64WQ0y3eP0nog7zCZOY7ihkK3vxY3YMFiNEiSc18UlorlOoUxnvxOLQBlnld6IS-_3IqeZMRBR1UA8YvDLifpOJbmpSsnnnMzIPqTNPzpe6ALg~&sessionId=,https://www.zhipin.com/gongsi/15a435fdbef4a8061nV429i6EVs~.html,沭阳县
python数据开发工程师,长沙,Python,本科,3个月,"[""\u6570\u636e\u5f00\u53d1"", ""Python"", ""MySQL""]","[200, 250]",0薪,"[""\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5e74\u7ec8\u5956\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u80a1\u7968\u671f\u6743\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u9910\u8865\uff0c\u8282\u65e5\u798f\u5229""]",大数据产品总监,宋志鹏大数据产品总监,1,凭安信用,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200918/4737c17dbd6aa274a64b76234f896953a54da0cb0fdd846e0b4edcee9dc28952_s.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/baeca9889f5a59061HV42d61FlJR.html?lid=91GDL0fDLEA.search.147&securityId=aMZUD5weEA5Yp-j1d64QiRUu2yoMuc0oZ1uu-sWzZt4NGKkTv9N4UStt54oA9k_gjqnsE8aHKq4-OKVw1eVsi3PdLip1lHG1vbiHSIqM1k753EOxyFimklaU3Qf4lvL9CA9Qgm54oA~~&sessionId=,https://www.zhipin.com/gongsi/6f18596eb4da35e11n142NQ~.html,雨花区
Python编程人员,廊坊,Python,学历不限,1-3年,"[""Java""]","[8000, 12000]",0薪,"[""\u5168\u52e4\u5956\uff0c\u5e74\u7ec8\u5956\uff0c\u6709\u65e0\u7ebf\u7f51\uff0c\u8282\u65e5\u798f\u5229\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u4fdd\u5e95\u5de5\u8d44\uff0c\u5de5\u9f84\u5956\uff0c\u5e95\u85aa\u52a0\u63d0\u6210\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u610f\u5916\u9669\uff0c\u5e26\u85aa\u75c5\u5047\uff0c\u5458\u5de5\u65c5\u6e38""]",人事,李女士人事,0,瀚境,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20211209/7bf6f160950405e91f9e9212dba4b346a2df57fbe47e2dd38a8ae4c5e498a741fbe6f2f012b2ef67.jpg?x-oss-process=image/resize,w_100,limit_0",学前教育,未融资,"[100, 499]",https://www.zhipin.com/job_detail/89bc0a87e689452d1n192dW_EFVS.html?lid=91GDL0fDLEA.search.148&securityId=Q0unSIOTzx9l8-31t2O6rAJeG2v0QD0Wi9TgkCDHJYvRFBU5qK84KXd-xg4J1zsGN77gOgi4TDzvMr5j7fgG9iZ4gG_jO5nrRvnFvE_l_Zo9n3R6T4WWLfk8NUVffZOT20LipkY4A7Cz&sessionId=,https://www.zhipin.com/gongsi/420dd7463ccd03771nd739u7GVM~.html,三河市
Python工程师(福州),福州,Python,大专,1-3年,"[""\u7f51\u7edc\u722c\u866b\u6280\u672f"", ""\u7b97\u6cd5\u57fa\u7840"", ""\u7f51\u7edc\u7f16\u7a0b"", ""\u641c\u7d22\u5f15\u64ce\u6280\u672f"", """"]","[8000, 13000]",13薪,"[""\u9910\u8865\uff0c\u80a1\u7968\u671f\u6743\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5e74\u7ec8\u5956\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u8282\u65e5\u798f\u5229\uff0c\u96f6\u98df\u4e0b\u5348\u8336""]",招聘者,高先生招聘者,0,厦门一通灵,"https://img.bosszhipin.com/beijin/upload/com/logo/20190916/b969082ae99dbc6f59aa6b231520bf44fcc3acbc0c53d7da457309a64e778541.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/c6a82ca22c3d08eb1nxy29S9ElFW.html?lid=91GDL0fDLEA.search.149&securityId=HDWjTNdTJOWUt-L1mJ3RWuZzDdzm1yjXEA7vXp2VAJ7fAoFP4HTQPK8R2XGsQZPr4w91352ONs84SOx9WkPwNC6_soHd1FJWhih8nDLYAGY_86NVfAqYZXN18wbCFRDHcDcLKPQNuHc~&sessionId=,https://www.zhipin.com/gongsi/7db18f25294a83b41nF53dW6Fw~~.html,闽侯县
Python,深圳,Python,学历不限,经验不限,"[""\u722c\u866b"", ""\u6570\u636e\u5f00\u53d1"", ""\u540e\u7aef"", ""PHP"", ""Python"", ""Java"", """", """", """"]","[4000, 9000]",0薪,"[""\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5e95\u85aa\u52a0\u63d0\u6210\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u5de5\u9f84\u5956\uff0c\u591c\u73ed\u8865\u52a9""]",创始人,陈国营创始人,0,深圳市立瑞贸易,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20231021/7bf6f160950405e9f912c717e9e1a6b83681056e14c876bf668aec2b19f9b7c309c26b5a7103eb5a.png.webp?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[0, 20]",https://www.zhipin.com/job_detail/3ae11b8402f1d5ef1Xx829m6FFFW.html?lid=91GDL0fDLEA.search.150&securityId=8YBZrTkGmEGI6-c13Ao4lFKeEX_el58sjzD-avVqIctb947JHj8_vg0Kis8vqFLic6RWjjbc1pR8M_R9tuI0JCPBryjRsEOr9eMShwt6FmRvkmIOuMS2-3VfTeizuSh71PmyaMrqeUhGjg~~&sessionId=,https://www.zhipin.com/gongsi/2a7692e3a84dd51e1XN62Nm5ElU~.html,龙岗区
Python,南京,Python,大专,1-3年,"[""\u722c\u866b"", ""\u722c\u866b\u7ecf\u9a8c"", ""\u8ba1\u7b97\u673a\u8f6f\u4ef6"", ""\u521d\u7ea7\u8f6f\u4ef6\u5de5\u7a0b\u5e08"", """", """"]","[6000, 11000]",0薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5e74\u7ec8\u5956\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u8282\u65e5\u798f\u5229\uff0c\u901a\u8baf\u8865\u8d34""]",经理,王冻经理,0,中审华会计师事务所,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20170301/cf1fbc9c6bfad88b263f573878a97c7f2889307bd27cc434de0faaad3df8ca81.jpg?x-oss-process=image/resize,w_100,limit_0",企业服务,未融资,"[1000, 9999]",https://www.zhipin.com/job_detail/dbab2d204d7c0cfd1nZ53929FlJR.html?lid=91GDL0fDLEA.search.151&securityId=v53YTGYJGioFV-w1FBDyoWifOHdNP3Kolgf67PGn0eK2mYFFkJHsX7KEockW4Mqyqcm3OluZaYBWU8SqoHziBmTB0brtAp9RI3lv6oc3iotcGMCdCMXmbXoIOg5bUdhFzptUREYRSg~~&sessionId=,https://www.zhipin.com/gongsi/05f8a37b30db7b6a03d52tu9.html,秦淮区
python,成都,Python,大专,经验不限,"[""Python"", ""MySQL"", ""\u670d\u52a1\u7aef\u5f00\u53d1\u7ecf\u9a8c"", ""\u5168\u6808\u5f00\u53d1\u7ecf\u9a8c""]","[10000, 15000]",0薪,无,招聘者,奉女士招聘者,0,顽石,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220720/7bf6f160950405e9c8eff7e59e2e76aa36f263d25ab4a706f7f281cec50f2d7aa51d08123708471b.jpg?x-oss-process=image/resize,w_100,limit_0",培训机构,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/c12fc3023ae5bbd01HV_39q0EFFS.html?lid=91GDL0fDLEA.search.152&securityId=1akHucm24P0XZ-81c8n9dD-eOovEZ9WhgbnqmjWA5So_g54cCZSVTWs0z5N9NDS84le9y97Fy40WKW2dmaLuGIeYFRGjy4NpdSHrNdjH2n_L1Kly6_NatXKVN2dwfcPyoBk719hFQU9I&sessionId=,https://www.zhipin.com/gongsi/34d1c185af18a8fc1XVy29q8FlU~.html,武侯区
python开发工程师,无锡,Python,大专,1-3年,"[""\u722c\u866b\u7ecf\u9a8c"", ""Django"", ""MySQL"", ""Python""]","[6000, 10000]",0薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5e74\u7ec8\u5956\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u8282\u5047\u65e5\u52a0\u73ed\u8d39\uff0c\u6709\u65e0\u7ebf\u7f51\uff0c\u751f\u65e5\u798f\u5229\uff0c\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa\uff0c\u5b9a\u671f\u4f53\u68c0""]",高级招聘专员,王女士高级招聘专员,0,大连创升科技有限公司,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[100, 499]",https://www.zhipin.com/job_detail/c1c30df04f428b781HV509W1EVpU.html?lid=91GDL0fDLEA.search.153&securityId=jQe4en2CX5pgU-j1--ckocRVH-3J9adQDP0eJ1iYafc_l19RlGvkaOsR0FooB7wiFNKdZNYcamv4kuV2ZPWQbkyIx5Xn9iAGEvSIt5IN_36_GncKD9jhG_PpK5lucJ0qpAB6lY75-J0B&sessionId=,https://www.zhipin.com/gongsi/591125b2cff659861XV63du4GVU~.html,新吴区
Python 工程师,南昌,Python,大专,1-3年,"[""Python"", ""Numpy"", ""MySQL""]","[6000, 10000]",0薪,"[""\u5168\u52e4\u5956\uff0c\u5e95\u85aa\u52a0\u63d0\u6210\uff0c\u4fdd\u5e95\u5de5\u8d44""]",公司主管,万先生公司主管,0,江西睿悦商贸有限公司,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",电子商务,未融资,"[0, 20]",https://www.zhipin.com/job_detail/5081c4dd92a175181HVz09S_EFJQ.html?lid=91GDL0fDLEA.search.154&securityId=-naQH0Yev9Z5L-L1UdgqZL_9FewPFbBFITKJiOyUmzSo2ymnZ8Trkg8eBkIVeaIQvDs9nx6OdhpCQnwX1gX0JGrVgYg5ZjI8Osh3BpT5SLJXU9j7JE-lsUmDCfhEasgIdxKCIzqd19XR&sessionId=,https://www.zhipin.com/gongsi/6982234cb1662e5f1nV729u0E1Q~.html,东湖区
Python工程师,廊坊,Python,大专,1-3年,"[""\u7f51\u7edc\u7f16\u7a0b"", ""Django"", ""Flask"", ""Tornado"", ""NoSQL"", ""Memcached"", """", """"]","[9000, 13000]",0薪,"[""\u5458\u5de5\u65c5\u6e38\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5168\u52e4\u5956\uff0c\u96f6\u98df\u4e0b\u5348\u8336""]",经理,付先生经理,0,科商网络,"https://img.bosszhipin.com/beijin/upload/com/logo/20220104/7b5b554d84f9729cd6aed368619ad1d37ddf6046f419f7cc895842eb7d6afec21163b597eeaaa20d.jpg?x-oss-process=image/resize,w_100,limit_0",计算机服务,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/691a15ccd8c8bbbd1XR-2N27F1BR.html?lid=91GDL0fDLEA.search.155&securityId=hMcWZ0CddQQAr-K1X6t8FXy5RW46nexU1HbTq2HyRL8LcriEPYooDhVJXweSV4oS7wXWnzPhnW-k6gm8IqXhlc4goOhux4cFPdJM5FHChiLHUuqo1kRI3XZNtwfIkQOQao_zw7fRC_puBw~~&sessionId=,https://www.zhipin.com/gongsi/1928feff59651b0d1XR72du8FlE~.html,广阳区
